gene,median
ETFA,641.5
UBAC2,1792.5
SERGEF,4650.5
NADK2,4468.5
TMCO4,5151.0
ACLY,1023.0
ZNF335,5659.5
YWHAB,255.0
RAB9B,7007.0
RMDN3,2675.0
METTL6,4809.5
BEGAIN,7469.5
EFNA4,5356.0
COG1,3991.5
LANCL1,1974.0
CLPB,5094.5
POGLUT1,4371.0
SNRNP200,1315.5
ARL17A,7820.0
DCAF17,5280.0
PCMTD2,1528.5
FNIP1,4022.0
CDR2L,6299.0
TDRD9,7534.5
TTYH3,1123.5
MSANTD3,4614.0
ADRA2A,7048.0
LIPG,7375.5
GTF2IRD1,6000.5
CGA,7931.0
EXOC1,2545.0
ASB4,7705.5
NCKAP5,7250.5
ARHGAP5,2655.5
BRCA1,5684.0
AMN,7795.0
TNS3,1482.0
CREBZF,3533.0
SEC22A,5012.5
CDT1,5984.5
PDPN,5837.0
PGBD5,6676.5
RPL29,40.5
OVCH1,7871.5
NAP1L3,6974.5
LYPD5,7131.5
ZNF283,6601.5
TTC30B,6242.0
FGR,5369.0
MLLT1,2973.0
GPER1,7023.5
CACNA1D,7569.0
C11orf58,724.5
NID1,2310.5
GATC,3530.5
WDR26,1737.5
CD40LG,7369.25
JMJD4,6311.5
GCC1,3559.0
EPB41L5,6379.0
TCP11L2,6958.0
PAPOLG,5707.0
KPNA1,3232.0
BFSP1,6849.0
METTL9,740.5
RPS6KL1,7300.5
PER2,6657.5
CCDC117,3329.5
SNRPD3,1211.5
EVA1C,6545.75
MIR600,7613.0
GEMIN2,4852.5
GPR135,7630.0
ANGPT2,6455.0
MORN1,7228.0
SOS2,3310.5
STRADA,3185.0
CEP152,6631.75
RAD23B,915.0
OCRL,3316.0
NLRP2,7534.0
DBH,7795.0
NCL,92.0
TBKBP1,5904.5
VASP,1358.0
MUS81,4013.0
CNDP2,1281.5
KAT5,3249.5
ROCK2,3799.0
KRBOX4,4901.5
MFF,1588.5
MAP4K2,5370.0
CCDC18,6785.0
SLC35A4,1742.5
PEX7,5409.5
SUPT7L,3137.5
HAUS3,5544.0
APOBR,6402.5
FBXO9,3385.0
TMEM187,5576.5
NKD1,7385.0
LRRN4,7890.25
FAM98C,4579.5
PPOX,5216.5
AGPAT4,7178.0
CHP1,892.5
MACROD2,7296.0
ZNF706,2065.5
FLVCR2,5921.5
NUP50,2198.5
C1orf131,5446.0
SSX2IP,5409.0
ZNF777,5121.0
ZFR,1366.0
ROGDI,5741.5
LPCAT3,2437.5
TAF5L,4423.5
MYBBP1A,4125.5
PTGER4,5123.5
OIP5,5693.5
ZFP69,6269.0
HEPH,6804.0
NUTF2,934.0
AGTPBP1,4810.5
DYRK1A,2718.0
ZFP90,4933.0
TMEM141,1755.0
GPN2,3923.0
MARS2,5211.0
SMDT1,1966.5
LSM5,3019.0
RPS6KB2,2765.5
MILR1,5956.5
MRPL33,470.0
PRR22,7072.0
TUBB,1069.5
BCO2,7602.0
STX1A,6775.0
KCNK1,7444.5
UNC5CL,7246.5
C2orf27A,6688.5
EMC8,3331.0
FAT1,4050.0
KPNA3,2305.0
ATP13A1,3419.5
MAP3K10,6264.5
ICOS,6706.5
INTS2,5493.0
APOL4,5826.5
PLEKHA3,3908.0
GNAI2,566.0
METTL3,2546.0
PSPC1,2089.5
UTP20,4836.0
CLN5,2089.5
ARMC10,2731.0
NUDCD3,2267.0
NHLRC3,2455.0
SLC27A3,3616.0
EPS15,1567.0
ATG4D,4945.5
SIRT5,5729.0
OGFOD2,6048.0
TM7SF3,1078.5
ANAPC11,1599.0
HNRNPM,513.0
SLC4A2,1876.5
PDIA6,480.5
NUMB,2247.0
POFUT1,2523.5
IPO13,3529.5
NCEH1,4512.0
ACP2,2034.5
RYK,1770.0
HEXA,943.5
IGHMBP2,5896.25
NR3C2,7159.0
RBM27,4234.5
DCUN1D1,3309.0
IFNLR1,7167.0
ZNF512,3252.0
MTO1,4267.5
STIM1,3125.0
ADAMTSL4,6430.5
SLC2A9,6990.0
TPP1,264.5
ATP7B,7135.0
HOXB8,7243.5
TGFB1,2190.5
STK35,4615.5
ATP6V1B1,7198.5
BCL2L12,4678.0
ZNF44,6295.0
MGST3,556.5
MEN1,3658.5
CUX2,7817.75
RNF185,2206.0
ZNF329,5794.0
ZDHHC17,3594.5
SLC2A13,5882.0
CPEB3,6993.5
CMTM6,764.0
TUBGCP2,4147.5
BBS7,5398.0
SPOPL,4600.5
NT5DC1,3810.5
ZNF614,6131.5
SPIDR,4256.5
SOWAHC,5321.5
POLL,5302.5
TMEM218,5557.5
AVIL,6989.0
EIF2A,1500.5
AP5Z1,4938.5
SEPSECS,5673.0
SUDS3,2896.0
PSME3,1138.0
RNF114,891.0
TOP3A,4633.0
GJC1,5292.5
WDR25,5737.5
RNF149,2294.0
SLC6A1,7578.5
RNF24,5057.5
MRPL4,2826.5
KIAA1614,7058.0
GART,1672.0
NPM2,7289.5
SIRPB2,6771.0
ZNF404,6837.5
MCF2L2,7674.5
ACD,5996.0
KBTBD8,7082.5
ITPRIPL1,6857.0
FANCM,6770.5
COPB2,1124.5
TSPAN11,6995.5
POLD1,4814.5
SMC1A,2939.0
TMEM18,3556.0
ZNF547,6863.0
FBXL15,6360.5
FHOD1,4681.0
POLR3A,5128.5
PNPT1,3585.0
SULT1A1,5434.5
ZNF469,7405.0
SMURF2,4229.0
KCNC3,7397.5
SLC25A42,6303.5
PARM1,6537.5
PCCA,4616.5
ZNF132,6710.5
KIFC1,6167.0
MED28,1587.0
CLDN5,6531.5
ERCC6L,6836.0
SOD1,186.5
UNC5B,6142.0
TPRKB,1754.5
MEX3D,5406.0
SKP2,4663.5
TRMT10B,5435.5
RPSA,56.0
TBCEL,4943.5
DPH2,3303.5
CWC25,4072.5
PARP1,703.0
SRPK2,1919.0
DPP3,3512.0
C11orf80,6048.0
SLC25A25,4753.0
NAA40,4441.5
ITGB7,5629.5
ATP6V1C2,7273.5
HOXC6,5385.5
PI4KB,1717.0
MAP3K9,7483.5
ELF3,7817.0
SLC39A4,6036.0
CEP104,4974.0
DENND5A,2253.5
NFS1,4487.0
KCNIP3,6935.0
FLAD1,3851.0
THUMPD1,2611.5
RWDD4,4571.5
PNPLA2,2789.5
RAB3GAP2,3366.0
MANBAL,1386.0
TET1,7390.0
EIF4A2,246.0
STK11,3371.5
PREPL,3326.5
STAB2,7652.5
SAR1A,970.5
SPATA6,5693.5
ZNF550,5689.5
PIGL,6154.0
ZNF317,3590.5
VAT1,154.0
RSBN1L,3929.0
NOL10,3724.5
C1orf43,346.5
ELAVL1,2681.5
CHEK1,5584.5
B4GALT7,3983.0
RBM45,4605.0
CEP70,5486.5
KRBA1,6739.5
TMEM260,5213.5
CIART,6584.0
MBD1,3179.0
FBXL14,5326.0
IRX1,7455.0
ZNF415,7041.0
TCEANC2,6172.5
FUBP1,1628.0
STX17,4881.0
CCNJ,5789.5
SWSAP1,6417.0
NUCB1,465.5
ABHD3,4128.0
SEL1L,1718.5
PRKCSH,481.0
GPR107,2506.0
MYOM1,7359.0
RHOQ,805.5
FPR2,7127.5
CXorf38,4815.0
ADCK2,3211.5
MYH9,489.5
RAB6A,994.5
SNRPA1,1920.0
SEMA3F,6049.0
IKZF4,6573.5
NFE2L2,1019.5
COL11A2,7689.0
TDG,4324.5
BANF1,501.0
FAM110B,7051.0
GRK6,3136.5
LURAP1,6661.0
RAB11A,1186.5
STK16,4336.0
OFD1,4909.5
USP14,1942.5
SLC35E1,3318.5
DNAJC17,4785.0
SKP1,314.5
MRPL46,5170.0
RBM41,5816.0
COASY,2242.0
C5orf34,6539.5
GORAB,4692.0
NADK,2401.5
TTC21A,7225.5
DDX24,669.0
ZNF626,6959.5
TMEM8B,6507.0
ARFGEF2,2910.5
C21orf58,7126.0
NAA35,4427.5
RGL3,7508.5
ARF1,139.0
ANO10,3200.0
RYR3,7749.0
GOLGA4,2068.0
C19orf54,5544.5
CLNS1A,569.0
PWWP2A,5157.0
DCUN1D5,6201.5
BCL10,4340.0
BCL11A,7441.0
GIMAP6,4152.5
KIF15,6357.0
ZNF138,6704.0
ZNF227,5714.0
SHOX2,6298.5
C16orf72,2388.5
HOXB4,6191.0
SGMS1,5011.0
ZBTB7B,3581.0
MRAP2,7425.0
ZFPM1,7201.0
UBLCP1,2090.5
PTPN9,2566.5
MAN1A1,3498.5
FAM120AOS,3873.0
TCEA2,6256.5
PIGQ,5055.0
CACNB4,7685.0
NAE1,2026.0
TM9SF2,361.5
RNF138,3509.5
NEGR1,6946.5
DDX10,5593.0
DAPK2,7168.5
PSMD7,895.0
TPR,2156.5
CAPZB,463.0
IFI27L2,808.0
INTU,6827.0
NFXL1,6165.5
COLQ,7175.5
MTHFD2L,6713.0
JAG2,6358.0
TGOLN2,698.5
KITLG,5890.5
BHLHE40,806.5
RAD51,5784.0
ZNF502,6553.0
GATAD2A,2351.5
PTPMT1,6848.0
SETDB2,3820.5
KLHL20,4040.0
IMMP1L,6452.5
ZNF285,7062.0
ANAPC2,4420.5
CCR2,6189.5
NECAB2,7536.5
RTEL1,7911.5
NFKBID,6694.5
LMNA,373.0
PPP1R16A,4974.5
ANP32A,671.5
LIG4,4569.5
LAMTOR3,3114.0
ZRANB1,3371.0
CFP,7414.5
ZNF518B,5599.0
USP27X,6231.5
MANEA,4517.5
EIF2AK1,1314.0
NEK6,1823.0
CYTH2,3479.0
CDPF1,5316.5
KLHL18,5624.5
ZNF625,7201.0
FPGT-TNNI3K,7867.0
MAGI1,7161.0
RAPGEF6,5573.5
EBF1,6880.0
MAPK10,7526.25
XDH,7881.5
CACNB1,7147.0
ZNF529,6081.5
SUFU,5476.0
GNA14,7337.5
ZNF14,5774.5
PCYOX1L,5780.0
GNPDA2,5111.0
CNOT11,1982.0
SLC30A4,6905.5
ECE2,7013.5
SPIN3,5958.5
ATXN7L3B,1036.5
LTB4R2,7231.25
IQGAP1,593.0
EPHB2,6755.5
TNFRSF10A,6687.0
MEI1,7501.0
HEXD,5804.5
NUP35,4102.0
PQBP1,2291.5
CDON,6596.5
PTPRO,6999.5
CKS1B,1957.5
KIF18A,6223.0
FBXL18,6489.0
EVC2,6941.0
C14orf132,6450.0
LRRC37B,6224.5
MOGS,2228.0
TKT,448.0
ALG5,1390.5
EPB41L4A,6875.5
VPS4B,2008.5
ARL6IP6,4391.0
GIPC3,6946.0
HSP90B1,72.0
CDK9,2423.5
PLCXD2,7633.0
USP7,1718.0
NOM1,4744.5
CALR,65.5
CYP20A1,6195.5
SMYD4,5581.0
PRL,7898.75
CCHCR1,7126.0
SLC19A1,5324.5
ANXA4,1266.5
THAP10,6775.5
U2AF1L4,7341.0
RPGRIP1L,6922.0
CLHC1,7280.5
CAPS2,7420.0
TATDN2,3660.0
MAP4K4,1609.0
C18orf54,6653.0
TMSB10,7.5
DNMBP,6293.5
UCKL1,3417.0
STPG1,6359.5
NR2C1,5228.0
DNAJC24,5591.0
ATP2C1,1993.0
WRN,5654.0
CCR4,7242.0
RTCA,2915.5
KRBA2,6853.0
ZNF687,4903.0
ABI1,1355.5
PDK3,5479.5
LIN52,5451.0
SLC25A3,249.5
GEMIN8,5131.0
IRF5,5664.5
TMEM175,5137.0
TRMT44,6796.0
PREX2,7528.5
THAP9,6663.0
TFAP4,5566.5
MAGOHB,4534.0
FRAS1,7551.0
NCR3,7837.75
C6orf47,6626.5
PTHLH,7355.0
SDF4,1321.0
NCLN,2591.0
TRIM23,4698.0
ZNF468,5467.5
NDOR1,5399.5
LHPP,5400.0
UBE2R2,2118.0
TRIM65,3833.5
HNRNPA3,750.0
RHEB,857.5
C12orf60,6591.5
FBXL3,2082.5
PRMT9,5354.0
ZGRF1,6839.0
TMEM161A,4112.0
ARPC5,247.5
DEPDC1,6176.0
TMEM214,1534.5
SMN1,7778.0
USP45,6444.0
DCHS1,6324.5
ABHD15,4617.5
TMEM198,6591.0
CCDC74A,7041.5
DPAGT1,3300.0
ZNF2,6311.5
TIFAB,7084.5
RIOK3,2287.5
ZNF565,6648.0
DDAH2,6647.0
KDM4D,7170.0
POLR2B,1254.0
PRAM1,7263.0
EIF4H,378.0
NDUFB2,483.5
STT3B,737.0
FUT4,6550.5
PGBD2,5642.5
LRFN4,5575.0
CACTIN,5987.0
REPS2,7026.0
BRD9,4058.0
GPR18,7068.0
ERCC3,2627.0
MBTD1,5044.0
TNFRSF1A,1262.5
ARHGEF25,5146.5
THOP1,4189.5
ZC3H8,4692.0
UGGT2,4843.5
GIN1,6393.0
DHX35,5335.0
OLA1,2273.5
ISY1,5999.5
ZFP62,5207.5
HDAC1,1277.5
KCNK6,6453.5
DND1,5897.0
MIR4458,7079.5
WNT11,7340.5
CARHSP1,3676.5
LSG1,2653.5
ZNF17,6102.0
ESR1,7412.5
SYTL4,7264.5
TAF5,6379.0
ELAC1,6015.5
STX8,1600.0
TRIM39,7487.5
AR,7557.0
COG3,3716.5
DNAJC13,2732.0
CYB5R4,3597.0
KBTBD4,5631.5
KAT7,2781.5
CDKAL1,5014.5
ZNF701,6578.5
TGFA,6936.5
PRPF40B,6311.0
DNAH11,7812.0
TRAPPC11,3148.5
TTC9,7425.0
ULK2,5532.5
EDC4,3726.5
CRLS1,3643.0
HNRNPD,612.0
AP5S1,4559.0
TDO2,6197.5
ARNTL2,6855.5
DCP1B,4885.5
GET4,3569.0
FAM221A,7231.0
GPT,7434.5
TDRD12,7876.0
ZNF473,5956.5
DBF4B,6601.0
RFXANK,2885.0
CRLF1,7438.0
PLEKHA7,7378.5
CD80,7098.0
GNA15,5873.5
TFCP2,2959.0
PRIM2,5881.5
ARL2BP,1332.0
RTKN2,7051.0
FPGT,4856.0
HEYL,6386.5
GPR176,5879.5
CGN,7354.5
EXT2,1842.5
ARL4D,5990.5
ATP6V1E2,6501.0
MTDH,1158.0
ZNF624,6549.5
PIGT,879.0
WRAP53,5846.5
CDK8,4431.5
CD244,6962.5
PEA15,331.0
ANXA2R,6608.5
MIB1,3589.5
CMTR2,3683.5
CNOT10,3961.0
ATXN7L2,6671.0
ZNF93,6657.0
SCP2,1986.5
PLCH2,7661.0
CES3,7611.5
AJUBA,6254.0
DHX29,3330.0
TUBD1,5887.0
LARP1,1198.5
C2CD4C,7733.5
PRNP,425.5
ZNF141,6460.5
MACC1,7584.5
PITPNM1,5137.5
STAMBP,4226.0
KIAA0825,7520.5
PALB2,4645.5
HECW2,7106.5
ITGAD,7480.0
LSMEM1,7096.5
PRKCQ,7041.0
FAM117A,5232.0
CHRD,7153.0
ILDR2,7714.5
CST3,211.5
UBE2H,1205.0
HNRNPR,636.0
EID2B,6510.5
CDC14A,6563.5
RELL2,7401.0
STK19,7468.0
TPRG1,7580.5
C1orf56,6144.5
CPA4,7642.5
ERCC4,6218.0
SATB2,6269.0
COLGALT1,885.0
FLNA,417.0
DHX36,2201.5
MLX,1907.0
GLI4,7222.0
XBP1,464.5
CHDH,7536.0
NACA,159.5
PID1,6860.0
PTX3,6762.25
IFT88,5688.0
MARK1,6690.5
ASB3,4870.5
SERPINB1,1224.0
FLT4,7080.0
MTFR2,6270.5
HECTD2,6218.5
CCNF,5379.5
SUZ12,2566.0
FRS3,6478.0
RNF135,3073.0
CNTFR,7263.5
SET,314.0
TMEM88,6756.5
ABTB1,3667.0
TIMM9,1915.5
ZBTB14,4424.0
AP1S2,366.5
ZNF546,7105.5
USP21,3605.0
ZNF514,5576.0
PPP1CC,452.0
IL17RB,6272.5
ALKBH5,1524.0
CCDC149,6429.0
HOXB6,6873.0
ZNF354B,5928.5
FAM184B,7033.5
TOMM20,286.0
ADAM10,1395.0
LYL1,6415.5
IPP,5841.5
MEAF6,3110.0
UBE2G1,2645.0
ARL15,4198.5
SAMD10,6722.5
FAM199X,3497.0
KLRC4,7644.5
CENPL,5619.5
CPSF7,2067.5
TLR5,6669.0
ZNF490,6486.5
ADAMTSL1,7482.0
KCNH8,7620.5
STRIP1,3203.0
ANKRD40,2154.5
HARBI1,5886.5
WNT2B,7492.0
PDCD1,6865.5
NGF,7576.5
ERI2,6086.5
ATP6AP1,818.0
B9D2,6450.5
ATP6V0D1,894.0
CTDP1,4928.0
MCFD2,1153.0
AMER1,6990.0
SPAG9,1960.5
STON2,7397.5
EGF,7618.0
POLR3B,5817.0
DNM3,7428.5
TRIM45,6636.0
SLK,2505.5
ZNF180,6010.0
EIF3C,7922.25
ZNF124,6550.0
ZNF526,5601.5
ZNF211,5572.0
DSTN,244.0
SLC43A1,5070.5
LRRC4,7079.0
ZNF444,5204.0
PCDHB15,7196.0
RAB33B,5224.0
SLC12A4,4181.0
TMEM102,6067.5
SNRPF,946.5
ENOX2,4574.5
USP42,5753.0
ZNHIT3,3009.0
ARID3B,7054.0
CSNK2A1,1476.0
ATG16L1,3521.0
CTCF,2365.0
ATP6V0C,6427.5
OSGEPL1,5624.0
GLB1L2,7252.0
AMMECR1,5899.0
ZSCAN32,5058.5
CHKB,6615.5
MIEF2,5967.5
TMEM231,5648.5
MXD3,6735.0
SLC35G1,6447.5
PPRC1,3958.5
DNM1L,2002.0
AP4B1,5604.5
SLC22A5,6322.5
FAM104B,4902.25
PRR3,7527.0
ZBED6CL,6470.5
TRMT61A,5447.0
KCNIP4,7301.5
ADAMTS5,7137.5
PTPDC1,5956.0
PHF20L1,3621.5
GTF3C2,2755.5
PAK2,1578.5
CLIC5,7429.5
P4HB,108.0
CUL2,3341.5
RUNX1T1,7554.5
GLRX3,1774.0
TRMT11,5082.0
MRM1,5488.5
ZNF782,7037.0
PACRGL,5295.5
TRIM68,5497.0
RNLS,6623.0
ZBTB49,6323.5
UTP15,4765.5
RHBDL1,7412.5
HLA-DOB,7763.0
RGS14,5363.0
TSEN54,4678.0
ASXL1,2691.0
ZFYVE9,4681.5
PEX3,4802.5
RABEP2,5586.0
ZNF713,7029.0
AGAP9,7910.0
MPND,4049.0
CENPO,5684.0
PRR34,7505.5
TPK1,6067.5
AKR1C2,7376.0
RAB3IP,7181.0
MIER3,4249.5
RAB39A,6841.5
PCDHB16,7121.5
APBA1,7242.5
SLC45A3,6836.5
RAB40C,5574.5
NKX2-2,7823.25
MIEN1,1116.5
DUSP3,1034.5
VPS37D,7086.0
CLDN2,7850.5
NUP205,2624.5
PKD1L1,7711.5
DDX19B,4727.0
DDX31,5583.5
CCZ1B,5544.0
KLHL35,7231.5
TIMM8B,1530.0
POLE4,1055.0
CCL22,7585.5
APOBEC3F,6771.5
PLCB3,4975.5
SOCS4,4338.5
COX15,4697.5
CAPRIN1,811.5
COQ6,5398.5
DCAF7,1571.0
PCDHB11,7554.0
CRYGS,6755.0
EIF5A2,5976.0
ZSWIM3,6416.0
ZNF576,6151.0
NOL12,6577.0
PLB1,7238.0
SP2,4379.0
UBE2K,2078.0
GRAMD1C,7373.5
DCAF8,1770.5
CTNNBL1,2645.0
PET117,7001.0
TUBA1B,127.0
LRRC27,7183.0
IDNK,5900.0
SLC22A4,7322.0
RPL8,21.5
ACSM3,7435.0
GBGT1,6449.0
API5,1199.0
MUC15,7879.5
G3BP2,828.5
ATIC,1189.0
CAPZA1,396.5
SHKBP1,2346.5
YTHDF2,1178.0
OTOG,7936.75
WAS,4366.5
AKAP5,7190.0
DLST,1288.0
LRRN2,7495.0
KTN1,1116.5
ZFAND4,6829.5
RUSC1-AS1,7724.0
SLC38A11,7770.0
CDC25C,6777.5
TMEM14C,574.5
PPM1B,3036.5
ZNF345,6614.0
CAMKK2,3769.0
ZNF114,7342.0
CDHR3,7515.0
ZFP69B,6778.0
KIF14,6390.0
TMEM242,5556.5
PTGR2,6020.0
CAPN10,5810.0
ZMYND12,6828.5
NME5,6832.0
LRRC14,5754.0
CLIC4,341.5
CLCN7,1160.0
SEMA3E,7695.0
ZNF57,6461.0
FBXL6,5817.5
GTSE1,5447.0
MAML3,6004.0
NAA15,3103.0
CNIH2,7213.0
ZNF485,6669.0
USP28,5040.0
TMEM17,6134.5
TRIM71,7882.5
CTSD,69.0
FKBPL,6928.0
BAP1,1782.5
KCNAB1,7071.0
SPATA9,7431.0
ANKS6,6261.5
PARP11,5431.0
MYNN,4983.0
AP3D1,1416.0
CD274,6098.0
SPNS2,7008.0
ADAMTSL2,7565.0
MITD1,2215.0
VN1R1,7297.5
HCFC2,5807.0
CERS2,504.5
EIF4G1,728.0
BORA,5835.5
MCU,5025.5
RAB7A,137.0
TXNDC16,5770.5
PAOX,6776.5
ANKRA2,4529.0
ATPAF2,5637.5
ZNF419,5875.5
LAMC2,7627.5
YWHAG,398.5
PRICKLE3,5876.0
SH2B2,7069.5
ASB16,7291.0
CD300C,6678.5
SLC29A4,7218.5
MAPK11,5632.0
FLII,1424.5
RAB3B,7714.0
GTF3A,781.5
FAM71F2,7498.5
MIR210,7925.75
EFCAB2,6925.5
CDH13,6219.0
SRSF3,450.5
MTBP,6597.0
ROM1,6890.5
CTTNBP2NL,4706.5
UQCC1,4119.0
KIF16B,5040.5
PRSS53,7389.0
VPS54,4033.0
CACNA1E,7854.5
PLD3,548.5
NLGN3,7358.0
LENG9,6553.0
COMMD4,1814.5
C11orf21,7358.0
SPATA5L1,5585.5
ZNF879,6695.0
OTOGL,7830.5
SUSD2,6523.0
TMCO6,5394.5
EXO5,5969.5
CALD1,872.0
ZNF484,6675.5
ZBTB17,5124.0
SND1,576.0
NUDT11,7167.5
C3orf62,6467.5
PKNOX1,5399.5
TRMT61B,4746.5
KLHL28,5413.5
CIAO1,1373.5
TMEM184A,7822.5
ZNF615,6186.0
SUV39H1,5545.5
POU6F1,6724.0
TMEM145,7308.0
ELF4,4760.5
SUMF2,554.5
STAT1,336.5
GMEB1,5529.0
PLIN5,7671.0
SERINC1,298.0
CNBP,256.5
GGACT,6314.0
LAMP1,247.5
QRSL1,5239.5
C3orf33,6500.5
PYROXD1,5967.5
ZNF426,5579.75
NDUFA3,677.5
NAA60,3172.0
SPAG16,6665.5
GLIS3,7521.0
C14orf28,6495.5
LCAT,5824.0
DUSP19,6943.5
PUS1,4551.5
FMO3,7078.0
SYTL3,6604.5
CAND2,7172.0
RLF,4567.0
ACVRL1,5367.0
PDIA3,257.0
DUS4L,5986.0
RAB36,6827.0
EPHA1,7587.5
GPR52,7892.25
TMSB15B,7056.5
ZYX,791.0
YPEL1,6826.0
CEP83,6142.0
POLQ,7043.5
PSMF1,1521.5
SEC31A,1129.5
RAD17,3343.5
SLC35C1,4479.0
TRAT1,6946.0
METTL4,5326.5
IPO5,1270.0
KLHL15,5599.5
GPATCH1,5912.5
CDC42EP2,6423.0
KXD1,1311.0
ZNF398,5467.0
C17orf75,5569.0
PHKG1,7403.5
CCDC61,5657.0
DCUN1D3,6195.5
SHF,6851.5
CTSA,371.5
SURF4,491.5
CLECL1,7168.5
GABRE,7439.0
FBXO45,4982.0
P2RY11,7208.0
IFT74,5323.0
ZNF619,6503.0
SEZ6,7889.0
ST13,377.5
CCDC30,7582.0
GID4,5349.5
KIDINS220,2811.5
METAP1D,5998.0
HLA-DQB2,7552.5
E2F8,6890.0
RBL1,5547.0
ZNF449,6247.0
DYNC1LI2,1210.0
MROH7,7863.0
SUCNR1,6503.0
SCAMP2,1122.5
WDR83,5359.0
IFT172,5504.0
PRR16,6958.5
CHRM1,7564.0
XPO1,1115.5
CCDC159,5147.5
SAYSD1,5192.0
CLSTN2,7612.5
GTF2A2,1524.5
TXK,7325.0
AUH,4874.5
RNF180,7234.0
MORN4,6055.0
LCA5,6897.5
C4orf47,7337.0
USP10,2043.5
TMEM134,3546.25
BCORL1,6504.5
STXBP3,1827.0
EML1,6186.5
ZNF223,7365.5
CISH,5757.5
DAZAP2,296.5
RNF150,6845.5
MTCL1,7216.0
METTL14,3409.0
KCNIP2,6989.0
NUDT21,1301.5
UBE2D2,1324.5
INTS9,4141.0
CDH10,7875.75
SCARF1,6308.0
AMT,6185.0
ABCD2,7524.5
SLC45A4,6131.5
PHKG2,5631.0
PPP1R3D,5153.0
ACTRT3,7128.0
NUDT18,5938.0
PCBD2,5751.0
CEP19,6101.5
ANKRD33,7926.5
COMTD1,6670.0
TMEM178A,7398.5
BTRC,5126.0
CENPI,6553.0
CALU,323.5
LASP1,736.5
RSPH9,7342.0
HOXD3,7260.5
TTC30A,6414.5
NDUFA2,850.0
NSUN3,5778.0
IRF2,2316.0
MYO16,7744.0
UHRF1,5952.5
ZKSCAN5,4761.5
AP4S1,6686.5
NEURL4,6046.5
ZBTB24,5262.5
AMIGO2,6628.5
ZFP1,5372.5
NRF1,5301.25
FKRP,5417.0
ASIC1,7194.0
CABYR,7036.5
ZSCAN31,6846.5
NT5M,6551.0
C2orf42,5114.5
TMEM150C,6498.0
DOHH,5985.0
ANGPTL1,7047.5
ALKBH8,5669.0
TMEM248,895.5
MICB,7547.0
UQCRC2,623.0
WDR62,6883.5
ZBTB46,6855.0
NR6A1,7336.5
ANKRD33B,7417.0
RPL11,9.0
NRARP,6387.0
GNAS,223.5
TCF19,7046.5
IGSF10,7561.75
HNRNPDL,643.0
FAM228B,6410.5
COX19,5894.5
ZNF286A,6617.0
ZNF324,6067.5
CYB5RL,6584.0
MRPS33,802.5
ZNF513,5102.0
SIRT6,4608.0
SYT17,7382.0
TAF7L,7632.0
SMAD9,7125.5
KLHL41,7220.5
ZNF205,6179.5
TEC,7076.0
ZNF169,7221.0
SLC6A16,7184.0
ANKRD13B,6591.0
ENO1,85.0
REEP1,7500.0
RAE1,2773.5
LRRC37A2,7569.5
CYP27C1,7628.0
TBC1D32,7260.0
AKR1A1,915.0
RPS23,130.5
HOXC4,5785.5
FAM161B,6708.5
ZNF582,7051.5
ZNF347,6633.0
TRHDE,7831.0
MB21D2,6706.0
CATSPERG,7634.5
TMSB4X,9.0
LYPD6,7160.0
SLCO1C1,7682.5
LGALS3BP,112.5
MEIS3,6589.5
GANAB,309.0
PRDM11,7232.5
MXD1,5767.0
SCML2,7204.5
ITM2B,84.0
ZNF273,6860.0
ZNF517,6375.5
CCDC39,7055.0
MRPS11,3810.0
ADPRHL1,7358.25
RIC8B,5797.5
RAD54L,6208.0
KCNIP1,7733.5
PITX2,7459.5
ZNF483,7727.0
PSTK,6682.0
TOR2A,5472.0
USP39,2106.0
RIC3,7746.0
PSORS1C1,7874.5
SAMD3,7272.5
GPRC5C,7137.5
CEP44,5705.0
SPHK2,6256.5
KIAA1958,7208.0
SDR42E1,7597.5
TIGD6,6455.0
ZNF510,6010.0
CDNF,7169.0
ARID3A,6433.5
ANXA5,37.5
NAF1,5318.0
ABCB9,7049.0
SLC1A2,7806.0
ZNF230,6565.5
ZDHHC1,5980.0
ZNF501,6705.5
ZNF680,6001.0
TMEM208,1138.5
CMPK1,713.0
UBTF,1829.0
MAPK7,5240.5
G3BP1,897.0
SELP,7023.0
ZSCAN21,6153.5
MS4A14,7234.0
AHRR,7299.5
IPO11,5527.5
ADAMTSL3,7468.5
COLCA1,7821.0
ZSCAN23,7615.5
GHRL,7720.0
MON1A,5976.5
IFT140,6105.0
DGKG,7138.5
SSR3,622.5
NUDT10,7399.0
UNC80,7707.5
P2RX1,7475.5
HIC2,6921.5
AUNIP,6740.0
POMP,458.0
DNAJC19,2807.5
KIF5B,906.5
ANAPC10,4932.0
N4BP3,7183.5
KEL,7417.0
NPEPPS,1955.0
SF3B1,545.0
SPATA18,7312.5
TMEM74B,7327.0
POLE2,6264.5
NAT1,5968.0
EML6,7561.0
ADAMTS6,7542.5
CSMD2,7793.0
CNTNAP3,7669.5
PAIP2B,7170.5
ATAD5,6790.5
BAG5,2976.5
CAP1,155.5
LHX2,7333.5
KDM8,7005.0
RFX1,6443.0
C19orf47,5533.0
ZNF182,5862.5
COG8,4700.5
ARHGAP22,7103.75
KLHL30,7733.0
ZNF30,6586.5
SRSF6,618.0
THAP2,6660.5
MPZL3,7145.5
RPLP0,18.0
LMAN1,964.0
